STATE,LOGRECNO,GEOID,GEOGRAPHY NAME
RI,0001786,62000US44015,"State House District 15 (2010), Rhode Island"
RI,0001787,62000US44016,"State House District 16 (2010), Rhode Island"
RI,0001788,62000US44017,"State House District 17 (2010), Rhode Island"
RI,0001789,62000US44018,"State House District 18 (2010), Rhode Island"
RI,0001790,62000US44019,"State House District 19 (2010), Rhode Island"
RI,0001791,62000US44020,"State House District 20 (2010), Rhode Island"
RI,0001792,62000US44021,"State House District 21 (2010), Rhode Island"
RI,0001793,62000US44022,"State House District 22 (2010), Rhode Island"
RI,0001794,62000US44023,"State House District 23 (2010), Rhode Island"
RI,0001795,62000US44024,"State House District 24 (2010), Rhode Island"
RI,0001796,62000US44025,"State House District 25 (2010), Rhode Island"
RI,0001797,62000US44026,"State House District 26 (2010), Rhode Island"
RI,0001798,62000US44027,"State House District 27 (2010), Rhode Island"
RI,0001799,62000US44028,"State House District 28 (2010), Rhode Island"
RI,0001800,62000US44029,"State House District 29 (2010), Rhode Island"
RI,0001801,62000US44030,"State House District 30 (2010), Rhode Island"
RI,0001802,62000US44031,"State House District 31 (2010), Rhode Island"
RI,0001803,62000US44032,"State House District 32 (2010), Rhode Island"
RI,0001804,62000US44033,"State House District 33 (2010), Rhode Island"
RI,0001805,62000US44034,"State House District 34 (2010), Rhode Island"
RI,0001806,62000US44035,"State House District 35 (2010), Rhode Island"
RI,0001807,62000US44036,"State House District 36 (2010), Rhode Island"
RI,0001808,62000US44037,"State House District 37 (2010), Rhode Island"
RI,0001809,62000US44038,"State House District 38 (2010), Rhode Island"
RI,0001810,62000US44039,"State House District 39 (2010), Rhode Island"
RI,0001811,62000US44040,"State House District 40 (2010), Rhode Island"
RI,0001812,62000US44041,"State House District 41 (2010), Rhode Island"
RI,0001813,62000US44042,"State House District 42 (2010), Rhode Island"
RI,0001814,62000US44043,"State House District 43 (2010), Rhode Island"
RI,0001815,62000US44044,"State House District 44 (2010), Rhode Island"
RI,0001816,62000US44045,"State House District 45 (2010), Rhode Island"
RI,0001817,62000US44046,"State House District 46 (2010), Rhode Island"
RI,0001818,62000US44047,"State House District 47 (2010), Rhode Island"
RI,0001819,62000US44048,"State House District 48 (2010), Rhode Island"
RI,0001820,62000US44049,"State House District 49 (2010), Rhode Island"
RI,0001821,62000US44050,"State House District 50 (2010), Rhode Island"
RI,0001822,62000US44051,"State House District 51 (2010), Rhode Island"
RI,0001823,62000US44052,"State House District 52 (2010), Rhode Island"
RI,0001824,62000US44053,"State House District 53 (2010), Rhode Island"
RI,0001825,62000US44054,"State House District 54 (2010), Rhode Island"
RI,0001826,62000US44055,"State House District 55 (2010), Rhode Island"
RI,0001827,62000US44056,"State House District 56 (2010), Rhode Island"
RI,0001828,62000US44057,"State House District 57 (2010), Rhode Island"
RI,0001829,62000US44058,"State House District 58 (2010), Rhode Island"
RI,0001830,62000US44059,"State House District 59 (2010), Rhode Island"
RI,0001831,62000US44060,"State House District 60 (2010), Rhode Island"
RI,0001832,62000US44061,"State House District 61 (2010), Rhode Island"
RI,0001833,62000US44062,"State House District 62 (2010), Rhode Island"
RI,0001834,62000US44063,"State House District 63 (2010), Rhode Island"
RI,0001835,62000US44064,"State House District 64 (2010), Rhode Island"
RI,0001836,62000US44065,"State House District 65 (2010), Rhode Island"
RI,0001837,62000US44066,"State House District 66 (2010), Rhode Island"
RI,0001838,62000US44067,"State House District 67 (2010), Rhode Island"
RI,0001839,62000US44068,"State House District 68 (2010), Rhode Island"
RI,0001840,62000US44069,"State House District 69 (2010), Rhode Island"
RI,0001841,62000US44070,"State House District 70 (2010), Rhode Island"
RI,0001842,62000US44071,"State House District 71 (2010), Rhode Island"
RI,0001843,62000US44072,"State House District 72 (2010), Rhode Island"
RI,0001844,62000US44073,"State House District 73 (2010), Rhode Island"
RI,0001845,62000US44074,"State House District 74 (2010), Rhode Island"
RI,0001846,62000US44075,"State House District 75 (2010), Rhode Island"
RI,0001847,62200US44001007,"Providence County (part), State House District 1 (2010), Rhode Island"
RI,0001848,62200US44002007,"Providence County (part), State House District 2 (2010), Rhode Island"
RI,0001849,62200US44003007,"Providence County (part), State House District 3 (2010), Rhode Island"
RI,0001850,62200US44004007,"Providence County (part), State House District 4 (2010), Rhode Island"
RI,0001851,62200US44005007,"Providence County (part), State House District 5 (2010), Rhode Island"
RI,0001852,62200US44006007,"Providence County (part), State House District 6 (2010), Rhode Island"
RI,0001853,62200US44007007,"Providence County (part), State House District 7 (2010), Rhode Island"
RI,0001854,62200US44008007,"Providence County (part), State House District 8 (2010), Rhode Island"
RI,0001855,62200US44009007,"Providence County (part), State House District 9 (2010), Rhode Island"
RI,0001856,62200US44010007,"Providence County (part), State House District 10 (2010), Rhode Island"
RI,0001857,62200US44011007,"Providence County (part), State House District 11 (2010), Rhode Island"
RI,0001858,62200US44012007,"Providence County (part), State House District 12 (2010), Rhode Island"
RI,0001859,62200US44013007,"Providence County (part), State House District 13 (2010), Rhode Island"
RI,0001860,62200US44014007,"Providence County (part), State House District 14 (2010), Rhode Island"
RI,0001861,62200US44015007,"Providence County (part), State House District 15 (2010), Rhode Island"
RI,0001862,62200US44016007,"Providence County (part), State House District 16 (2010), Rhode Island"
RI,0001863,62200US44017007,"Providence County (part), State House District 17 (2010), Rhode Island"
RI,0001864,62200US44018007,"Providence County (part), State House District 18 (2010), Rhode Island"
RI,0001865,62200US44019003,"Kent County (part), State House District 19 (2010), Rhode Island"
RI,0001866,62200US44019007,"Providence County (part), State House District 19 (2010), Rhode Island"
RI,0001867,62200US44020003,"Kent County (part), State House District 20 (2010), Rhode Island"
RI,0001868,62200US44021003,"Kent County (part), State House District 21 (2010), Rhode Island"
RI,0001869,62200US44022003,"Kent County (part), State House District 22 (2010), Rhode Island"
RI,0001870,62200US44023003,"Kent County (part), State House District 23 (2010), Rhode Island"
RI,0001871,62200US44024003,"Kent County (part), State House District 24 (2010), Rhode Island"
RI,0001872,62200US44025003,"Kent County (part), State House District 25 (2010), Rhode Island"
RI,0001873,62200US44026003,"Kent County (part), State House District 26 (2010), Rhode Island"
RI,0001874,62200US44027003,"Kent County (part), State House District 27 (2010), Rhode Island"
RI,0001875,62200US44028003,"Kent County (part), State House District 28 (2010), Rhode Island"
RI,0001876,62200US44029003,"Kent County (part), State House District 29 (2010), Rhode Island"
RI,0001877,62200US44030003,"Kent County (part), State House District 30 (2010), Rhode Island"
RI,0001878,62200US44031009,"Washington County (part), State House District 31 (2010), Rhode Island"
RI,0001879,62200US44032009,"Washington County (part), State House District 32 (2010), Rhode Island"
RI,0001880,62200US44033009,"Washington County (part), State House District 33 (2010), Rhode Island"
RI,0001881,62200US44034009,"Washington County (part), State House District 34 (2010), Rhode Island"
RI,0001882,62200US44035009,"Washington County (part), State House District 35 (2010), Rhode Island"
RI,0001883,62200US44036009,"Washington County (part), State House District 36 (2010), Rhode Island"
RI,0001884,62200US44037009,"Washington County (part), State House District 37 (2010), Rhode Island"
RI,0001885,62200US44038009,"Washington County (part), State House District 38 (2010), Rhode Island"
RI,0001886,62200US44039009,"Washington County (part), State House District 39 (2010), Rhode Island"
RI,0001887,62200US44040003,"Kent County (part), State House District 40 (2010), Rhode Island"
RI,0001888,62200US44040007,"Providence County (part), State House District 40 (2010), Rhode Island"
RI,0001889,62200US44041007,"Providence County (part), State House District 41 (2010), Rhode Island"
RI,0001890,62200US44042007,"Providence County (part), State House District 42 (2010), Rhode Island"
RI,0001891,62200US44043007,"Providence County (part), State House District 43 (2010), Rhode Island"
RI,0001892,62200US44044007,"Providence County (part), State House District 44 (2010), Rhode Island"
RI,0001893,62200US44045007,"Providence County (part), State House District 45 (2010), Rhode Island"
RI,0001894,62200US44046007,"Providence County (part), State House District 46 (2010), Rhode Island"
RI,0001895,62200US44047007,"Providence County (part), State House District 47 (2010), Rhode Island"
RI,0001896,62200US44048007,"Providence County (part), State House District 48 (2010), Rhode Island"
RI,0001897,62200US44049007,"Providence County (part), State House District 49 (2010), Rhode Island"
RI,0001898,62200US44050007,"Providence County (part), State House District 50 (2010), Rhode Island"
RI,0001899,62200US44051007,"Providence County (part), State House District 51 (2010), Rhode Island"
RI,0001900,62200US44052007,"Providence County (part), State House District 52 (2010), Rhode Island"
RI,0001901,62200US44053007,"Providence County (part), State House District 53 (2010), Rhode Island"
RI,0001902,62200US44054007,"Providence County (part), State House District 54 (2010), Rhode Island"
RI,0001903,62200US44055007,"Providence County (part), State House District 55 (2010), Rhode Island"
RI,0001904,62200US44056007,"Providence County (part), State House District 56 (2010), Rhode Island"
RI,0001905,62200US44057007,"Providence County (part), State House District 57 (2010), Rhode Island"
RI,0001906,62200US44058007,"Providence County (part), State House District 58 (2010), Rhode Island"
RI,0001907,62200US44059007,"Providence County (part), State House District 59 (2010), Rhode Island"
RI,0001908,62200US44060007,"Providence County (part), State House District 60 (2010), Rhode Island"
RI,0001909,62200US44061007,"Providence County (part), State House District 61 (2010), Rhode Island"
RI,0001910,62200US44062007,"Providence County (part), State House District 62 (2010), Rhode Island"
RI,0001911,62200US44063007,"Providence County (part), State House District 63 (2010), Rhode Island"
RI,0001912,62200US44064007,"Providence County (part), State House District 64 (2010), Rhode Island"
RI,0001913,62200US44065007,"Providence County (part), State House District 65 (2010), Rhode Island"
RI,0001914,62200US44066001,"Bristol County (part), State House District 66 (2010), Rhode Island"
RI,0001915,62200US44066007,"Providence County (part), State House District 66 (2010), Rhode Island"
RI,0001916,62200US44067001,"Bristol County (part), State House District 67 (2010), Rhode Island"
RI,0001917,62200US44068001,"Bristol County (part), State House District 68 (2010), Rhode Island"
RI,0001918,62200US44069001,"Bristol County (part), State House District 69 (2010), Rhode Island"
RI,0001919,62200US44069005,"Newport County (part), State House District 69 (2010), Rhode Island"
RI,0001920,62200US44070005,"Newport County (part), State House District 70 (2010), Rhode Island"
RI,0001921,62200US44071005,"Newport County (part), State House District 71 (2010), Rhode Island"
RI,0001922,62200US44072005,"Newport County (part), State House District 72 (2010), Rhode Island"
RI,0001923,62200US44073005,"Newport County (part), State House District 73 (2010), Rhode Island"
RI,0001924,62200US44074005,"Newport County (part), State House District 74 (2010), Rhode Island"
RI,0001925,62200US44075005,"Newport County (part), State House District 75 (2010), Rhode Island"
RI,0001926,79500US4400100,"PUMA5 00100, Rhode Island"
RI,0001927,79500US4400200,"PUMA5 00200, Rhode Island"
RI,0001928,79500US4400300,"PUMA5 00300, Rhode Island"
RI,0001929,79500US4400400,"PUMA5 00400, Rhode Island"
RI,0001930,79500US4400500,"PUMA5 00500, Rhode Island"
RI,0001931,79500US4400600,"PUMA5 00600, Rhode Island"
RI,0001932,79500US4400700,"PUMA5 00700, Rhode Island"
RI,0001933,95000US4400360,"Exeter-West Greenwich Regional School District, Rhode Island"
RI,0001934,95000US4400390,"Foster Elementary School District, Rhode Island"
RI,0001935,95000US4400450,"Glocester Elementary School District, Rhode Island"
RI,0001936,95000US4400510,"Jamestown School District, Rhode Island"
RI,0001937,95000US4400600,"Little Compton School District, Rhode Island"
RI,0001938,95000US4499999,"Remainder of Rhode Island, Rhode Island"
RI,0001939,96000US4400420,"Foster-Glocester Regional School District, Rhode Island"
RI,0001940,96000US4499999,"Remainder of Rhode Island, Rhode Island"
RI,0001941,97000US4400030,"Barrington School District, Rhode Island"
RI,0001942,97000US4400065,"Bristol-Warren Regional School District, Rhode Island"
RI,0001943,97000US4400090,"Burrillville School District, Rhode Island"
RI,0001944,97000US4400120,"Central Falls School District, Rhode Island"
RI,0001945,97000US4400150,"Chariho Regional School District, Rhode Island"
RI,0001946,97000US4400210,"Coventry School District, Rhode Island"
RI,0001947,97000US4400240,"Cranston School District, Rhode Island"
RI,0001948,97000US4400270,"Cumberland School District, Rhode Island"
RI,0001949,97000US4400300,"East Greenwich School District, Rhode Island"
RI,0001950,97000US4400330,"East Providence School District, Rhode Island"
RI,0001951,97000US4400540,"Johnston School District, Rhode Island"
RI,0001952,97000US4400570,"Lincoln School District, Rhode Island"
RI,0001953,97000US4400630,"Middletown School District, Rhode Island"
RI,0001954,97000US4400660,"Narragansett School District, Rhode Island"
RI,0001955,97000US4400690,"New Shoreham School District, Rhode Island"
RI,0001956,97000US4400720,"Newport School District, Rhode Island"
RI,0001957,97000US4400750,"North Kingstown School District, Rhode Island"
RI,0001958,97000US4400780,"North Providence School District, Rhode Island"
RI,0001959,97000US4400810,"North Smithfield School District, Rhode Island"
RI,0001960,97000US4400840,"Pawtucket School District, Rhode Island"
RI,0001961,97000US4400870,"Portsmouth School District, Rhode Island"
RI,0001962,97000US4400900,"Providence School District, Rhode Island"
RI,0001963,97000US4400960,"Scituate School District, Rhode Island"
RI,0001964,97000US4400990,"Smithfield School District, Rhode Island"
RI,0001965,97000US4401020,"South Kingstown School District, Rhode Island"
RI,0001966,97000US4401050,"Tiverton School District, Rhode Island"
RI,0001967,97000US4401110,"Warwick School District, Rhode Island"
RI,0001968,97000US4401140,"West Warwick School District, Rhode Island"
RI,0001969,97000US4401170,"Westerly School District, Rhode Island"
RI,0001970,97000US4401200,"Woonsocket School District, Rhode Island"
RI,0001971,97000US4499998,"School District Not Defined (Water), Rhode Island"
